Frame,X,Y
758,907,532
759,959,495
760,905,531
761,,
762,,
763,966,514
764,968,518
765,,
766,1356,525
767,,
768,,
769,,
770,977,560
771,912,528
772,,
773,,
774,,
775,,
776,,
777,,
778,958,532
779,983,565
780,985,559
781,984,555
782,982,550
783,975,543
784,,
785,970,529
786,967,525
787,965,521
788,960,516
789,956,513
790,954,507
791,948,507
792,945,507
793,941,503
794,938,504
795,927,547
796,924,501
797,922,505
798,1007,530
799,913,508
800,910,513
801,904,518
802,900,523
803,894,526
804,889,534
805,1180,523
806,877,550
807,953,525
808,868,571
809,860,581
810,853,594
811,845,607
812,838,623
813,832,640
814,962,527
815,,
816,,
817,1175,524
818,1370,536
819,1370,536
820,,
821,1170,526
822,,
823,,
824,,
825,,
826,,
827,,
828,,
829,,
830,761,587
831,,
832,,
833,,
834,,
835,819,528
836,824,528
837,831,525
838,,
839,837,522
840,,
841,,
842,849,526
843,701,672
844,1206,531
845,861,538
846,863,541
847,865,547
848,868,550
849,864,555
850,,
851,,
852,1002,525
853,,
854,,
855,,
856,1008,529
857,,
858,,
859,1008,526
860,1008,528
861,1159,525
862,1158,526
863,,
864,,
865,,
866,892,552
867,,
868,745,673
869,741,672
870,1381,547
871,1254,544
872,,
873,,
874,,
875,1004,526
876,,
877,754,674
878,757,673
879,1024,520
880,,
881,,
882,,
883,1000,534
884,,
885,,
886,1026,520
887,,
888,,
889,998,524
890,1162,526
891,,
892,,
893,,
894,,
895,894,532
896,828,673
897,,
898,,
899,887,534
900,,
901,,
902,,
903,882,538
904,978,612
905,978,600
906,,
907,,
908,1151,536
909,,
910,937,592
911,,
912,1005,577
913,1008,577
914,1012,574
915,1016,576
916,1022,576
917,1025,581
918,,
919,,
920,1028,577
921,1026,567
922,1024,559
923,1021,553
924,1018,547
925,1015,541
926,1013,538
927,1010,536
928,1009,532
929,1008,531
930,1006,529
931,1005,532
932,,
933,,
934,,
935,,
936,992,538
937,1050,540
938,996,543
939,994,547
940,993,550
941,991,555
942,988,561
943,1097,683
944,1093,687
945,,
946,,
947,1083,681
948,984,597
949,984,603
950,982,601
951,981,594
952,981,588
953,1006,526
954,1181,524
955,980,577
956,,
957,,
958,976,568
959,,
960,,
961,,
962,1191,525
963,1190,526
964,,
965,1012,528
966,1192,525
967,,
968,,
969,,
970,1019,530
971,1017,530
972,,
973,,
974,,
975,,
976,943,555
977,,
978,937,576
979,935,581
980,933,591
981,931,603
982,925,616
983,925,627
984,922,643
985,1218,526
986,916,640
987,913,631
988,910,625
989,908,619
990,906,614
991,906,610
992,903,604
993,898,602
994,897,601
995,1368,534
996,,
997,,
998,1237,526
999,896,539
1000,899,523
1001,901,514
1002,901,505
1003,903,499
1004,904,492
1005,905,487
1006,905,483
1007,906,480
1008,906,478
1009,908,476
1010,908,476
1011,910,480
1012,1258,526
1013,912,483
1014,911,485
1015,912,487
1016,913,495
1017,912,498
1018,914,503
1019,913,507
1020,913,511
1021,913,519
1022,915,526
1023,913,531
1024,915,540
1025,803,680
1026,,
1027,,
1028,,
1029,,
1030,917,587
1031,918,598
1032,,
1033,1289,524
1034,,
1035,1059,541
1036,,
1037,,
1038,1069,529
1039,820,679
1040,824,680
1041,825,683
1042,831,682
1043,833,680
1044,834,681
1045,,
1046,,
1047,1206,534
1048,,
1049,1379,527
1050,951,502
1051,,
1052,1075,526
1053,,
1054,963,508
1055,967,512
1056,970,514
1057,974,518
1058,,
1059,982,528
1060,985,532
1061,1030,577
1062,,
1063,1393,529
1064,,
1065,1237,546
1066,1237,546
1067,1398,528
1068,1023,622
1069,1027,637
1070,1032,657
1071,1038,670
1072,1240,543
1073,1044,646
1074,1243,544
1075,1050,630
1076,1051,624
1077,1054,616
1078,1060,612
1079,1063,607
1080,1240,528
1081,1238,530
1082,1384,527
1083,1077,598
1084,1081,601
1085,,
1086,1076,605
1087,1078,577
1088,1073,566
1089,1071,550
1090,1065,538
1091,1061,527
1092,1057,520
1093,1054,516
1094,1051,511
1095,1048,507
1096,828,689
1097,1044,504
1098,1042,502
1099,912,532
1100,911,533
1101,1036,505
1102,1033,507
1103,1032,510
1104,1030,514
1105,1029,519
1106,1024,525
1107,1024,529
1108,,
1109,1023,541
1110,1023,546
1111,1018,553
1112,1018,561
1113,1446,546
1114,1266,540
1115,,
1116,893,83
1117,894,86
1118,851,53
1119,825,34
1120,799,18
1121,798,24
1122,805,28
1123,1476,531
1124,,
1125,1267,541
1126,,
1127,1036,526
1128,1272,543
1129,,
1130,1285,529
1131,1284,534
1132,1286,527
1133,,
1134,1005,508
1135,1003,504
1136,1501,528
1137,1501,527
1138,1001,501
1139,1001,500
1140,1283,520
1141,910,532
1142,1000,508
1143,1000,511
1144,998,515
1145,999,522
1146,1277,526
1147,,
1148,999,544
1149,1276,533
1150,908,539
1151,996,580
1152,1093,547
1153,994,613
1154,1302,544
1155,994,651
1156,993,675
1157,991,702
1158,,
1159,,
1160,1335,535
1161,1335,529
1162,,
1163,1332,526
1164,1561,532
1165,1329,526
1166,1011,544
1167,1012,532
1168,1015,525
1169,1014,517
1170,1573,531
1171,1018,505
1172,1018,499
1173,1020,496
1174,,
1175,1021,493
1176,1021,493
1177,,
1178,1023,496
1179,1021,496
1180,1021,499
1181,1021,502
1182,1021,505
1183,1020,508
1184,1021,514
1185,1021,519
1186,1020,525
1187,1018,531
1188,1020,539
1189,1020,546
1190,1018,552
1191,1018,561
1192,1019,566
1193,1018,574
1194,1017,585
1195,1364,541
1196,1015,601
1197,1016,606
1198,1018,598
1199,1017,591
1200,1017,583
1201,1018,575
1202,1022,577
1203,1018,567
1204,1017,561
1205,1018,556
1206,1018,553
1207,1020,552
1208,1021,550
1209,1020,547
1210,1021,547
1211,1021,545
1212,1383,540
1213,,
1214,1021,550
1215,1021,552
1216,1019,554
1217,1018,556
1218,1020,552
1219,1018,544
1220,1020,538
1221,1018,532
1222,1018,525
1223,1017,519
1224,1018,512
1225,1015,508
1226,1015,504
1227,1014,501
1228,1014,496
1229,1013,494
1230,1012,493
1231,1012,492
1232,1011,490
1233,851,527
1234,,
1235,864,695
1236,1009,494
1237,1009,498
1238,1008,502
1239,1008,505
1240,1008,510
1241,1005,515
1242,1006,523
1243,1006,532
1244,840,533
1245,1006,550
1246,1004,560
1247,1004,575
1248,1004,584
1249,1005,601
1250,1003,618
1251,1004,636
1252,1004,652
1253,1003,640
1254,1002,628
1255,1000,619
1256,998,610
1257,1001,599
1258,997,592
1259,997,582
1260,996,576
1261,994,567
1262,994,565
1263,994,559
1264,991,555
1265,992,553
1266,1056,526
1267,,
1268,,
1269,985,555
1270,817,535
1271,985,561
1272,,
1273,,
1274,773,680
1275,982,539
1276,985,525
1277,983,512
1278,985,502
1279,985,493
1280,986,487
1281,987,481
1282,988,478
1283,987,475
1284,991,473
1285,991,472
1286,,
1287,1039,525
1288,997,479
1289,996,480
1290,997,482
1291,993,483
1292,998,491
1293,999,495
1294,1000,502
1295,1000,508
1296,998,515
1297,,
1298,1379,547
1299,,
1300,1095,526
1301,1093,528
1302,,
1303,,
1304,1093,526
1305,,
1306,,
1307,,
1308,,
1309,1279,528
1310,,
1311,,
1312,,
1313,,
1314,1089,526
1315,1090,527
1316,1086,527
1317,,
1318,,
1319,1014,519
1320,797,686
1321,800,686
1322,803,687
1323,807,687
1324,1017,490
1325,1018,484
1326,1019,479
1327,1020,475
1328,1021,474
1329,1020,472
1330,1019,470
1331,,
1332,,
1333,,
1334,874,689
1335,1298,546
1336,1023,471
1337,1021,474
1338,1023,477
1339,1024,481
1340,1024,486
1341,1023,493
1342,1024,499
1343,1024,508
1344,1023,516
1345,,
1346,1022,539
1347,,
1348,1321,529
1349,,
1350,,
1351,1028,619
1352,1027,637
1353,1027,661
1354,1027,670
1355,1029,653
1356,1030,639
1357,1030,625
1358,1032,615
1359,1032,604
1360,742,523
1361,742,523
1362,,
1363,1030,528
1364,1027,504
1365,1024,484
1366,1023,462
1367,1021,448
1368,1019,431
1369,1017,418
1370,1016,407
1371,1015,397
1372,1012,387
1373,1012,382
1374,1010,375
1375,1009,369
1376,1009,365
1377,1007,362
1378,1006,360
1379,1007,359
1380,1006,359
1381,1003,360
1382,1006,363
1383,1002,364
1384,1002,364
1385,1002,367
1386,874,693
1387,1345,535
1388,1001,381
1389,1001,386
1390,1000,390
1391,1000,398
1392,1000,403
1393,1000,411
1394,998,416
1395,998,426
1396,999,432
1397,997,441
1398,998,449
1399,1221,538
1400,997,466
1401,999,477
1402,999,484
1403,999,495
1404,812,680
1405,997,516
1406,999,526
1407,1007,541
1408,,
1409,1218,540
1410,1357,543
1411,1356,544
1412,1359,544
1413,996,508
1414,994,502
1415,994,496
1416,833,686
1417,993,490
1418,991,487
1419,991,486
1420,991,483
1421,991,483
1422,,
1423,1357,544
1424,985,483
1425,1237,544
1426,985,487
1427,985,492
1428,1356,538
1429,982,502
1430,982,510
1431,980,515
1432,978,523
1433,,
1434,,
1435,976,559
1436,,
1437,,
1438,,
1439,,
1440,971,644
1441,969,667
1442,964,670
1443,964,654
1444,961,640
1445,,
1446,,
1447,,
1448,959,584
1449,958,576
1450,959,563
1451,958,556
1452,957,547
1453,954,540
1454,955,537
1455,1347,546
1456,954,532
1457,952,529
1458,953,530
1459,,
1460,,
1461,951,534
1462,950,535
1463,921,571
1464,919,571
1465,1093,532
1466,948,549
1467,949,553
1468,948,558
1469,946,562
1470,709,541
1471,945,574
1472,1269,539
1473,946,590
1474,946,598
1475,943,605
1476,945,600
1477,946,592
1478,946,586
1479,945,579
1480,946,574
1481,,
1482,946,568
1483,946,565
1484,948,562
1485,947,561
1486,,
1487,,
1488,,
1489,,
1490,,
1491,967,565
1492,950,564
1493,,
1494,1052,530
1495,947,549
1496,947,545
1497,885,686
1498,882,684
1499,945,537
1500,,
1501,,
1502,949,522
1503,,
1504,950,518
1505,,
1506,948,688
1507,943,689
1508,948,519
1509,952,522
1510,950,522
1511,951,528
1512,954,534
1513,,
1514,956,545
1515,960,553
1516,986,524
1517,958,568
1518,960,581
1519,960,591
1520,1296,544
1521,967,619
1522,1347,545
1523,970,652
1524,973,646
1525,1352,545
1526,973,625
1527,976,619
1528,976,610
1529,979,604
1530,982,598
1531,983,590
1532,986,587
1533,988,583
1534,,
1535,,
1536,,
1537,,
1538,994,545
1539,993,532
1540,996,525
1541,997,518
1542,997,510
1543,996,505
1544,,
1545,,
1546,999,499
1547,993,541
1548,911,683
1549,1171,581
1550,937,543
1551,1000,505
1552,1000,508
1553,999,511
1554,999,516
1555,999,520
1556,996,525
1557,933,534
1558,,
1559,999,544
1560,998,551
1561,1000,556
1562,1017,685
1563,,
1564,998,581
1565,999,588
1566,1000,598
1567,1000,604
1568,999,597
1569,999,589
1570,999,580
1571,999,574
1572,997,568
1573,998,566
1574,915,683
1575,999,555
1576,1000,553
1577,1002,550
1578,,
1579,,
1580,,
1581,1001,548
1582,994,538
1583,992,536
1584,,
1585,985,531
1586,985,529
1587,1614,537
1588,,
1589,,
1590,921,540
1591,,
1592,,
1593,,
1594,,
1595,,
1596,922,544
1597,690,537
1598,1381,541
1599,,
1600,,
1601,1383,537
1602,,
1603,,
1604,,
1605,,
1606,1390,540
1607,,
1608,,
1609,,
1610,,
1611,,
1612,1408,538
1613,,
1614,,
1615,,
1616,,
1617,,
1618,,
1619,,
1620,933,541
1621,,
1622,928,541
1623,928,542
1624,844,579
1625,838,583
1626,833,589
1627,829,597
1628,823,604
1629,1414,543
1630,813,624
1631,808,639
1632,,
1633,829,612
1634,846,591
1635,857,578
1636,870,565
1637,880,556
1638,891,547
1639,641,586
1640,1016,541
1641,917,535
1642,924,530
1643,931,527
1644,1590,548
1645,945,526
1646,951,525
1647,951,523
1648,,
1649,,
1650,898,532
1651,,
1652,1276,537
1653,,
1654,890,536
1655,1278,544
1656,890,539
1657,1276,546
1658,1398,549
1659,889,541
1660,999,595
1661,1002,604
1662,1005,600
1663,1005,591
1664,1006,584
1665,1009,580
1666,,
1667,1012,568
1668,1598,548
1669,1012,560
1670,880,546
1671,1300,546
1672,878,545
1673,877,544
1674,877,544
1675,874,541
1676,1017,535
1677,1018,529
1678,1020,523
1679,1273,547
1680,1020,513
1681,1021,508
1682,1023,504
1683,1023,501
1684,1023,499
1685,1023,497
1686,1024,493
1687,1026,491
1688,1270,537
1689,1302,545
1690,1269,534
1691,1030,489
1692,1030,490
1693,1032,491
1694,1033,493
1695,1033,496
1696,1036,501
1697,1036,504
1698,1038,507
1699,1039,514
1700,1042,519
1701,844,540
1702,1045,532
1703,1046,544
1704,1048,552
1705,1051,562
1706,1053,575
1707,1054,586
1708,1057,601
1709,1060,615
1710,1063,634
1711,1066,647
1712,1066,658
1713,1069,648
1714,1068,637
1715,1069,627
1716,1072,621
1717,1075,613
1718,1077,607
1719,1080,601
1720,1083,595
1721,835,543
1722,1084,589
1723,837,539
1724,1090,588
1725,1092,589
1726,837,537
1727,1096,592
1728,1098,595
1729,1104,595
1730,1096,577
1731,1089,568
1732,1085,559
1733,1084,548
1734,1081,544
1735,1078,538
1736,1074,535
1737,1072,532
1738,1069,531
1739,1068,529
1740,1065,531
1741,1067,533
1742,1063,534
1743,1060,535
1744,,
1745,1058,542
1746,1057,547
1747,1056,552
1748,,
1749,1381,540
1750,,
1751,1377,540
1752,1374,541
1753,,
1754,1368,539
1755,1368,541
1756,,
1757,911,530
1758,1043,590
1759,1043,584
1760,911,530
1761,,
1762,835,538
1763,1043,569
1764,1042,562
1765,,
1766,,
1767,,
1768,,
1769,,
1770,,
1771,,
1772,,
1773,,
1774,1036,550
1775,,
1776,,
1777,,
1778,,
1779,834,538
1780,1033,529
1781,1030,528
1782,834,533
1783,,
1784,,
1785,,
1786,,
1787,,
1788,888,542
1789,,
1790,,
1791,1367,539
1792,,
1793,1408,530
1794,1572,549
1795,1021,547
1796,1573,545
1797,1020,561
1798,,
1799,1018,578
1800,1359,546
1801,1570,540
1802,1017,613
1803,1015,625
1804,1015,642
1805,1432,526
1806,1015,655
1807,1016,644
1808,1015,636
1809,1564,538
1810,1016,624
1811,1015,619
1812,,
1813,1016,611
1814,1559,539
1815,,
1816,870,543
1817,1021,609
1818,1019,614
1819,1457,537
1820,1551,546
1821,1022,576
1822,1027,558
1823,838,538
1824,1027,528
1825,1029,514
1826,1032,505
1827,1033,496
1828,1033,490
1829,1470,549
1830,1036,478
1831,1036,478
1832,1037,476
1833,,
1834,,
1835,,
1836,1548,549
1837,1042,480
1838,1549,546
1839,1474,546
1840,1043,490
1841,1043,493
1842,1044,499
1843,1472,539
1844,1044,508
1845,1045,517
1846,1469,536
1847,1046,530
1848,1047,540
1849,1047,546
1850,1048,553
1851,1048,561
1852,,
1853,,
1854,1051,588
1855,1050,598
1856,763,679
1857,766,681
1858,1050,576
1859,,
1860,1046,560
1861,1429,545
1862,,
1863,1469,544
1864,,
1865,1554,544
1866,,
1867,,
1868,,
1869,,
1870,,
1871,1008,501
1872,1006,502
1873,,
1874,997,499
1875,996,496
1876,863,687
1877,988,496
1878,982,501
1879,975,501
1880,972,502
1881,,
1882,963,508
1883,957,514
1884,951,519
1885,770,684
1886,940,532
1887,934,540
1888,928,552
1889,921,561
1890,,
1891,,
1892,,
1893,893,617
1894,882,631
1895,876,652
1896,870,672
1897,864,657
1898,861,645
1899,,
1900,854,624
1901,988,568
1902,,
1903,,
1904,,
1905,904,516
1906,,
1907,1536,550
1908,1534,549
1909,913,529
1910,918,526
1911,923,522
1912,928,517
1913,816,542
1914,939,516
1915,943,517
1916,,
1917,954,517
1918,958,517
1919,,
1920,963,528
1921,967,535
1922,,
1923,975,541
1924,793,677
1925,,
1926,,
1927,,
1928,,
1929,783,528
1930,,
1931,,
1932,781,529
1933,778,527
1934,775,528
1935,774,528
1936,772,528
1937,770,528
1938,770,527
1939,845,680
1940,766,527
1941,,
1942,761,524
1943,761,526
1944,893,544
1945,,
1946,756,529
1947,843,676
1948,,
1949,851,678
1950,837,529
1951,,
1952,1486,538
1953,,
1954,984,508
1955,766,541
1956,976,504
1957,923,683
1958,876,531
1959,,
1960,961,507
1961,958,511
1962,823,526
1963,888,543
1964,944,524
1965,940,529
1966,938,539
1967,894,530
1968,1532,536
1969,1532,539
1970,,
1971,,
1972,1534,543
1973,,
1974,1538,545
1975,1538,547
1976,886,672
1977,,
1978,,
1979,,
1980,877,610
1981,881,596
1982,883,578
1983,885,564
1984,889,554
1985,892,544
1986,,
1987,895,526
1988,894,520
1989,898,517
1990,1541,542
1991,901,508
1992,901,505
1993,901,504
1994,904,502
1995,,
1996,,
1997,906,504
1998,,
1999,1536,541
2000,912,508
2001,910,511
2002,912,514
2003,912,519
2004,,
2005,913,531
2006,,
2007,,
2008,,
2009,917,548
2010,,
2011,,
2012,,
2013,,
2014,,
2015,,
2016,918,594
2017,918,592
2018,918,585
2019,,
2020,,
2021,,
2022,913,567
2023,910,559
2024,910,558
2025,910,556
2026,909,551
2027,906,549
2028,905,547
2029,904,546
2030,901,544
2031,900,544
2032,899,543
2033,897,544
2034,1022,530
2035,1020,535
2036,892,551
2037,1026,531
2038,1024,533
2039,889,563
2040,,
2041,883,576
2042,1037,529
2043,883,590
2044,1041,529
2045,881,607
2046,879,615
2047,877,621
2048,1416,145
2049,1415,143
2050,1334,143
2051,1252,139
2052,1174,141
2053,1015,129
2054,1095,137
2055,857,110
2056,938,122
2057,781,112
2058,783,111
2059,868,610
2060,496,105
2061,497,109
2062,433,118
2063,370,121
2064,867,612
2065,867,610
2066,865,607
2067,867,607
2068,864,607
2069,864,607
2070,863,609
2071,863,611
2072,862,612
2073,1528,547
2074,860,614
2075,861,610
2076,1104,528
2077,857,610
2078,859,609
2079,855,610
2080,856,612
2081,856,614
2082,851,613
2083,854,611
2084,851,611
2085,,
2086,1124,536
2087,852,615
2088,1124,533
2089,850,612
2090,847,615
2091,848,615
2092,1132,538
2093,847,611
2094,1138,528
2095,846,612
2096,846,613
2097,1144,529
2098,,
2099,844,612
2100,843,612
2101,843,612
2102,1149,537
2103,,
2104,,
2105,841,609
2106,840,610
2107,839,611
2108,1165,530
2109,1504,525
2110,,
2111,1504,526
2112,,
2113,936,638
2114,836,608
2115,,
2116,945,636
2117,,
2118,,
2119,1182,544
2120,,
2121,783,522
2122,,
2123,,
2124,1498,540
2125,,
2126,,
2127,,
2128,832,606
2129,831,604
2130,833,605
2131,,
2132,,
2133,993,634
2134,996,634
2135,997,633
2136,1000,636
2137,1494,540
2138,1493,540
2139,1005,633
2140,,
2141,,
2142,,
2143,,
2144,1492,541
2145,,
2146,1035,636
2147,,
2148,,
2149,1049,634
2150,1206,594
2151,1207,592
2152,1209,591
2153,,
2154,,
2155,,
2156,,
2157,,
2158,,
2159,,
2160,,
2161,,
2162,,
2163,,
2164,,
2165,1501,541
2166,,
2167,1503,541
2168,,
2169,1505,539
2170,,
2171,,
2172,,
2173,789,540
2174,,
2175,,
2176,,
2177,,
2178,,
2179,,
2180,790,529
2181,1473,519
2182,,
2183,,
2184,,
2185,,
2186,792,603
2187,,
2188,797,603
2189,799,606
2190,802,606
2191,803,605
2192,801,603
2193,,
2194,,
2195,,
2196,900,601
2197,903,600
2198,906,598
2199,,
2200,,
2201,1090,614
2202,1087,622
2203,807,543
2204,1076,641
2205,1076,632
2206,1074,624
2207,1072,616
2208,1071,610
2209,1069,604
2210,1062,589
2211,,
2212,,
2213,1072,619
2214,1074,631
2215,1075,650
2216,1072,633
2217,1078,627
2218,1081,619
2219,,
2220,,
2221,1079,587
2222,1061,539
2223,,
2224,1163,534
2225,,
2226,,
